OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerState,Region,ProductID,Quantity,UnitPrice,Discount,SalesAmount,Profit
ORD-2025-01923,2025-11-14,2025-11-18,Standard Class,C-028,WI,North,P-020,2,34.99,0,69.98,41.98
ORD-2025-01924,2025-03-31,2025-04-07,Standard Class,C-023,FL,South,P-009,1,199,0.1,179.1,83.1
ORD-2024-01925,2024-07-25,2024-08-01,Standard Class,C-007,GA,South,P-016,12,6.99,0,83.88,45.48
ORD-2024-01926,2024-05-09,2024-05-16,Second Class,C-017,TN,South,P-015,8,289,0.1,2080.8,760.8
ORD-2024-01927,2024-06-24,2024-06-30,First Class,C-019,NV,West,P-016,4,6.99,0.1,25.16,12.36
ORD-2024-01928,2024-05-12,2024-05-13,Second Class,C-019,NV,West,P-004,7,499,0.1,3143.7,973.7
ORD-2024-01929,2024-10-25,2024-10-28,First Class,C-005,AZ,West,P-008,12,89.99,0.1,971.89,515.89
ORD-2024-01930,2024-09-28,2024-10-02,Standard Class,C-027,OH,North,P-001,5,1299,0.05,6170.25,2370.25
ORD-2025-01931,2025-05-31,2025-06-03,Standard Class,C-035,MO,North,P-011,8,559,0.1,4024.8,1384.8
ORD-2025-01932,2025-01-01,2025-01-07,Same Day,C-031,BC,North,P-014,5,59,0.15,250.75,110.75
ORD-2025-01933,2025-09-23,2025-09-28,Second Class,C-023,FL,South,P-016,10,6.99,0.1,62.91,30.91
ORD-2025-01934,2025-07-05,2025-07-10,Standard Class,C-038,LA,South,P-019,4,68,0,272,136
ORD-2025-01935,2025-01-22,2025-01-29,First Class,C-003,IL,North,P-010,6,429,0.2,2059.2,619.2
ORD-2025-01936,2025-03-29,2025-03-31,Same Day,C-035,MO,North,P-018,3,8.99,0.1,24.27,13.47
ORD-2025-01937,2025-03-30,2025-04-03,First Class,C-012,FL,South,P-007,11,119,0,1309,605
ORD-2024-01938,2024-03-31,2024-04-01,Same Day,C-019,NV,West,P-013,12,179,0,2148,1008
ORD-2024-01939,2024-10-31,2024-11-05,Standard Class,C-040,KY,South,P-013,2,179,0.1,322.2,132.2
ORD-2025-01940,2025-07-21,2025-07-24,Same Day,C-031,BC,North,P-006,2,49.99,0,99.98,57.98
ORD-2024-01941,2024-04-15,2024-04-18,First Class,C-036,PA,East,P-019,1,68,0,68,34
ORD-2025-01942,2025-08-11,2025-08-15,First Class,C-038,LA,South,P-012,10,249,0.05,2365.5,965.5
ORD-2025-01943,2025-02-02,2025-02-09,Same Day,C-020,MO,North,P-015,9,289,0,2601,1116
ORD-2024-01944,2024-03-13,2024-03-15,Same Day,C-030,MD,East,P-008,5,89.99,0.1,404.96,214.96
ORD-2025-01945,2025-09-06,2025-09-07,Same Day,C-007,GA,South,P-016,9,6.99,0.05,59.76,30.96
ORD-2024-01946,2024-03-01,2024-03-06,First Class,C-002,CA,West,P-007,7,119,0,833,385
ORD-2024-01947,2024-04-16,2024-04-17,First Class,C-040,KY,South,P-012,6,249,0.15,1269.9,429.9
ORD-2025-01948,2025-09-24,2025-09-29,Standard Class,C-005,AZ,West,P-007,10,119,0,1190,550
ORD-2024-01949,2024-07-11,2024-07-18,Standard Class,C-004,TX,South,P-020,6,34.99,0.05,199.44,115.44
ORD-2024-01950,2024-09-14,2024-09-17,Same Day,C-010,CO,West,P-015,4,289,0,1156,496
ORD-2024-01951,2024-10-30,2024-11-01,First Class,C-011,TX,South,P-007,1,119,0.2,95.2,31.2
ORD-2025-01952,2025-09-03,2025-09-10,Second Class,C-038,LA,South,P-019,2,68,0,136,68
ORD-2025-01953,2025-02-03,2025-02-06,Standard Class,C-010,CO,West,P-010,3,429,0.1,1158.3,438.3
ORD-2024-01954,2024-05-26,2024-05-30,Same Day,C-031,BC,North,P-020,3,34.99,0,104.97,62.97
ORD-2024-01955,2024-01-01,2024-01-02,First Class,C-006,WA,West,P-002,4,999,0.1,3596.4,1156.4
ORD-2024-01956,2024-06-11,2024-06-15,Second Class,C-032,AB,North,P-005,1,329,0,329,134
ORD-2024-01957,2024-09-24,2024-09-30,First Class,C-013,ON,North,P-011,12,559,0.1,6037.2,2077.2
ORD-2024-01958,2024-03-26,2024-03-29,Same Day,C-007,GA,South,P-019,10,68,0,680,340
ORD-2025-01959,2025-08-19,2025-08-26,Second Class,C-030,MD,East,P-010,1,429,0.15,364.65,124.65
ORD-2024-01960,2024-11-29,2024-11-30,Second Class,C-034,CA,West,P-012,12,249,0.05,2838.6,1158.6
ORD-2024-01961,2024-06-10,2024-06-16,First Class,C-023,FL,South,P-011,12,559,0,6708,2748
ORD-2025-01962,2025-02-15,2025-02-17,First Class,C-028,WI,North,P-015,3,289,0.05,823.65,328.65
ORD-2025-01963,2025-01-11,2025-01-12,Standard Class,C-028,WI,North,P-011,2,559,0,1118,458
ORD-2025-01964,2025-02-25,2025-03-04,First Class,C-040,KY,South,P-013,9,179,0,1611,756
ORD-2025-01965,2025-04-02,2025-04-03,Second Class,C-017,TN,South,P-013,7,179,0.2,1002.4,337.4
ORD-2024-01966,2024-03-10,2024-03-12,Second Class,C-003,IL,North,P-009,1,199,0.15,169.15,73.15
ORD-2024-01967,2024-03-07,2024-03-12,Standard Class,C-019,NV,West,P-010,10,429,0.15,3646.5,1246.5
ORD-2024-01968,2024-12-14,2024-12-18,First Class,C-035,MO,North,P-008,12,89.99,0.2,863.9,407.9
ORD-2024-01969,2024-07-20,2024-07-27,Second Class,C-029,TX,South,P-016,3,6.99,0.2,16.78,7.18
ORD-2025-01970,2025-06-25,2025-07-01,First Class,C-027,OH,North,P-003,6,849,0.05,4839.3,1599.3
ORD-2024-01971,2024-02-02,2024-02-07,First Class,C-025,TN,South,P-013,5,179,0.1,805.5,330.5
ORD-2024-01972,2024-09-21,2024-09-25,Same Day,C-013,ON,North,P-002,2,999,0.05,1898.1,678.1
ORD-2024-01973,2024-03-24,2024-03-28,Same Day,C-040,KY,South,P-012,8,249,0.05,1892.4,772.4
ORD-2025-01974,2025-06-13,2025-06-19,Second Class,C-004,TX,South,P-007,3,119,0.2,285.6,93.6
ORD-2025-01975,2025-10-30,2025-11-06,Second Class,C-002,CA,West,P-003,4,849,0.05,3226.2,1066.2
ORD-2024-01976,2024-05-18,2024-05-22,First Class,C-019,NV,West,P-004,11,499,0,5489,2079
ORD-2025-01977,2025-08-07,2025-08-08,Standard Class,C-037,OH,North,P-005,9,329,0.2,2368.8,613.8
ORD-2024-01978,2024-09-09,2024-09-14,Standard Class,C-026,IN,North,P-009,3,199,0,597,309
ORD-2025-01979,2025-03-29,2025-04-04,Second Class,C-024,NC,South,P-010,4,429,0,1716,756
ORD-2025-01980,2025-06-24,2025-07-01,First Class,C-022,UT,West,P-018,7,8.99,0.1,56.64,31.44
ORD-2025-01981,2025-11-22,2025-11-23,Same Day,C-027,OH,North,P-003,12,849,0.1,9169.2,2689.2
ORD-2024-01982,2024-08-09,2024-08-16,Standard Class,C-021,FL,South,P-003,8,849,0.1,6112.8,1792.8
ORD-2024-01983,2024-01-09,2024-01-14,First Class,C-030,MD,East,P-013,6,179,0,1074,504
ORD-2024-01984,2024-03-04,2024-03-10,First Class,C-021,FL,South,P-002,9,999,0,8991,3501
ORD-2025-01985,2025-07-15,2025-07-17,First Class,C-016,OH,North,P-001,3,1299,0.1,3507.3,1227.3
ORD-2024-01986,2024-11-10,2024-11-12,Same Day,C-040,KY,South,P-018,7,8.99,0.05,59.78,34.58
ORD-2024-01987,2024-01-08,2024-01-15,Second Class,C-014,CA,West,P-009,1,199,0.15,169.15,73.15
ORD-2024-01988,2024-06-29,2024-07-05,Same Day,C-017,TN,South,P-004,7,499,0,3493,1323
ORD-2024-01989,2024-01-15,2024-01-22,First Class,C-016,OH,North,P-002,8,999,0.05,7592.4,2712.4
ORD-2025-01990,2025-11-11,2025-11-12,Same Day,C-006,WA,West,P-020,10,34.99,0.1,314.91,174.91
ORD-2024-01991,2024-08-03,2024-08-05,Same Day,C-023,FL,South,P-012,7,249,0.1,1568.7,588.7
ORD-2025-01992,2025-04-30,2025-05-07,Standard Class,C-013,ON,North,P-018,9,8.99,0.05,76.86,44.46
ORD-2024-01993,2024-05-13,2024-05-20,Same Day,C-034,CA,West,P-016,6,6.99,0,41.94,22.74
ORD-2024-01994,2024-04-18,2024-04-24,Same Day,C-005,AZ,West,P-015,2,289,0.15,491.3,161.3
ORD-2024-01995,2024-01-06,2024-01-13,Second Class,C-004,TX,South,P-013,4,179,0,716,336
ORD-2025-01996,2025-01-24,2025-01-25,Second Class,C-009,MA,East,P-012,11,249,0.05,2602.05,1062.05
ORD-2024-01997,2024-03-23,2024-03-25,Second Class,C-016,OH,North,P-008,2,89.99,0,179.98,103.98
ORD-2024-01998,2024-11-16,2024-11-23,Standard Class,C-039,OK,Central,P-010,11,429,0.1,4247.1,1607.1
ORD-2024-01999,2024-03-03,2024-03-06,Standard Class,C-025,TN,South,P-011,3,559,0.05,1593.15,603.15
ORD-2024-02000,2024-05-03,2024-05-06,Standard Class,C-035,MO,North,P-016,6,6.99,0.2,33.55,14.35
ORD-2024-02001,2024-09-21,2024-09-27,First Class,C-007,GA,South,P-018,6,8.99,0.05,51.24,29.64
ORD-2025-02002,2025-09-26,2025-10-02,First Class,C-015,OR,West,P-012,3,249,0.1,672.3,252.3
ORD-2024-02003,2024-12-31,2025-01-01,First Class,C-006,WA,West,P-020,12,34.99,0.1,377.89,209.89
ORD-2024-02004,2024-10-22,2024-10-27,Standard Class,C-029,TX,South,P-002,4,999,0,3996,1556
ORD-2025-02005,2025-07-21,2025-07-28,Second Class,C-032,AB,North,P-004,9,499,0.05,4266.45,1476.45
ORD-2025-02006,2025-08-25,2025-08-30,Same Day,C-040,KY,South,P-003,6,849,0.05,4839.3,1599.3
ORD-2025-02007,2025-01-31,2025-02-04,Same Day,C-022,UT,West,P-008,9,89.99,0.1,728.92,386.92
ORD-2025-02008,2025-02-17,2025-02-19,First Class,C-012,FL,South,P-005,8,329,0.1,2368.8,808.8
ORD-2024-02009,2024-05-17,2024-05-19,Same Day,C-040,KY,South,P-012,5,249,0.05,1182.75,482.75
ORD-2025-02010,2025-06-01,2025-06-06,First Class,C-025,TN,South,P-005,2,329,0,658,268
ORD-2024-02011,2024-06-22,2024-06-23,First Class,C-029,TX,South,P-003,6,849,0.1,4584.6,1344.6
ORD-2025-02012,2025-06-27,2025-07-01,Second Class,C-008,MI,North,P-007,2,119,0,238,110
ORD-2025-02013,2025-10-04,2025-10-05,Same Day,C-019,NV,West,P-004,5,499,0,2495,945
ORD-2025-02014,2025-01-20,2025-01-27,Same Day,C-026,IN,North,P-001,2,1299,0,2598,1078
ORD-2025-02015,2025-12-25,2025-12-31,Standard Class,C-019,NV,West,P-008,8,89.99,0.2,575.94,271.94
ORD-2025-02016,2025-06-30,2025-07-06,Second Class,C-017,TN,South,P-010,3,429,0.05,1222.65,502.65
ORD-2024-02017,2024-02-14,2024-02-16,Same Day,C-007,GA,South,P-009,7,199,0.05,1323.35,651.35
ORD-2024-02018,2024-01-15,2024-01-17,First Class,C-016,OH,North,P-001,5,1299,0,6495,2695
ORD-2024-02019,2024-02-21,2024-02-26,First Class,C-014,CA,West,P-011,8,559,0.2,3577.6,937.6
ORD-2024-02020,2024-10-21,2024-10-23,Second Class,C-029,TX,South,P-006,11,49.99,0.2,439.91,208.91
ORD-2025-02021,2025-09-29,2025-10-04,Second Class,C-022,UT,West,P-002,5,999,0.1,4495.5,1445.5
ORD-2024-02022,2024-04-29,2024-05-04,Same Day,C-003,IL,North,P-005,2,329,0,658,268
ORD-2025-02023,2025-07-16,2025-07-17,First Class,C-014,CA,West,P-005,2,329,0.1,592.2,202.2
ORD-2025-02024,2025-10-17,2025-10-23,Same Day,C-026,IN,North,P-009,5,199,0.1,895.5,415.5
ORD-2024-02025,2024-09-24,2024-09-26,First Class,C-012,FL,South,P-016,1,6.99,0.05,6.64,3.44
ORD-2025-02026,2025-09-02,2025-09-07,Same Day,C-016,OH,North,P-013,8,179,0.05,1360.4,600.4
ORD-2024-02027,2024-07-31,2024-08-05,Second Class,C-010,CO,West,P-017,4,12.49,0.1,44.96,24.56
ORD-2024-02028,2024-09-10,2024-09-13,Standard Class,C-018,NC,South,P-009,1,199,0.05,189.05,93.05
ORD-2024-02029,2024-06-28,2024-06-30,Second Class,C-029,TX,South,P-019,3,68,0.05,193.8,91.8
ORD-2025-02030,2025-03-26,2025-03-27,Standard Class,C-013,ON,North,P-006,12,49.99,0.15,509.9,257.9
ORD-2025-02031,2025-08-11,2025-08-15,Second Class,C-013,ON,North,P-015,9,289,0,2601,1116
ORD-2024-02032,2024-09-16,2024-09-21,Standard Class,C-039,OK,Central,P-001,4,1299,0,5196,2156
ORD-2024-02033,2024-03-05,2024-03-07,First Class,C-008,MI,North,P-016,3,6.99,0,20.97,11.37
ORD-2025-02034,2025-12-19,2025-12-20,Standard Class,C-007,GA,South,P-013,10,179,0.05,1700.5,750.5
ORD-2024-02035,2024-10-04,2024-10-09,Second Class,C-029,TX,South,P-009,11,199,0.05,2079.55,1023.55
ORD-2025-02036,2025-01-02,2025-01-08,Standard Class,C-032,AB,North,P-003,10,849,0.1,7641,2241
ORD-2025-02037,2025-05-30,2025-05-31,Same Day,C-006,WA,West,P-005,12,329,0.1,3553.2,1213.2
ORD-2025-02038,2025-01-21,2025-01-24,Same Day,C-013,ON,North,P-012,12,249,0.1,2689.2,1009.2
ORD-2024-02039,2024-11-23,2024-11-27,Same Day,C-032,AB,North,P-014,10,59,0,590,310
ORD-2024-02040,2024-11-25,2024-12-01,Same Day,C-009,MA,East,P-009,12,199,0.05,2268.6,1116.6
ORD-2024-02041,2024-11-30,2024-12-07,Second Class,C-020,MO,North,P-019,9,68,0.15,520.2,214.2
ORD-2025-02042,2025-08-03,2025-08-09,Second Class,C-005,AZ,West,P-005,1,329,0.2,263.2,68.2
ORD-2025-02043,2025-03-15,2025-03-17,Second Class,C-039,OK,Central,P-020,2,34.99,0,69.98,41.98
ORD-2025-02044,2025-11-05,2025-11-09,Same Day,C-001,NY,East,P-017,3,12.49,0,37.47,22.17
ORD-2025-02045,2025-01-15,2025-01-17,First Class,C-007,GA,South,P-019,10,68,0,680,340
ORD-2024-02046,2024-04-20,2024-04-26,First Class,C-035,MO,North,P-006,6,49.99,0.1,269.95,143.95
ORD-2024-02047,2024-03-14,2024-03-15,Standard Class,C-009,MA,East,P-009,1,199,0.15,169.15,73.15
ORD-2025-02048,2025-05-22,2025-05-23,Same Day,C-004,TX,South,P-001,8,1299,0.2,8313.6,2233.6
ORD-2024-02049,2024-09-21,2024-09-24,Standard Class,C-026,IN,North,P-015,11,289,0.15,2702.15,887.15
ORD-2024-02050,2024-03-09,2024-03-11,Standard Class,C-020,MO,North,P-005,11,329,0.2,2895.2,750.2
ORD-2025-02051,2025-07-03,2025-07-05,Same Day,C-021,FL,South,P-007,3,119,0.05,339.15,147.15
ORD-2025-02052,2025-01-14,2025-01-18,First Class,C-039,OK,Central,P-019,10,68,0.1,612,272
ORD-2024-02053,2024-09-30,2024-10-06,Second Class,C-004,TX,South,P-008,12,89.99,0.15,917.9,461.9
ORD-2025-02054,2025-06-07,2025-06-09,Same Day,C-003,IL,North,P-004,5,499,0,2495,945
ORD-2025-02055,2025-03-28,2025-03-30,Standard Class,C-001,NY,East,P-005,3,329,0.15,838.95,253.95
ORD-2024-02056,2024-11-16,2024-11-19,Second Class,C-016,OH,North,P-017,2,12.49,0,24.98,14.78
ORD-2025-02057,2025-10-09,2025-10-16,Same Day,C-036,PA,East,P-015,9,289,0.15,2210.85,725.85
ORD-2024-02058,2024-05-06,2024-05-09,Second Class,C-015,OR,West,P-018,1,8.99,0.1,8.09,4.49
ORD-2025-02059,2025-11-20,2025-11-27,First Class,C-003,IL,North,P-005,12,329,0,3948,1608
ORD-2024-02060,2024-03-03,2024-03-09,Second Class,C-028,WI,North,P-019,3,68,0.05,193.8,91.8
ORD-2025-02061,2025-11-11,2025-11-18,Second Class,C-011,TX,South,P-005,1,329,0.15,279.65,84.65
ORD-2025-02062,2025-01-15,2025-01-17,Second Class,C-013,ON,North,P-017,12,12.49,0,149.88,88.68
ORD-2024-02063,2024-12-08,2024-12-10,Same Day,C-036,PA,East,P-017,6,12.49,0.05,71.19,40.59
ORD-2025-02064,2025-05-31,2025-06-04,Second Class,C-008,MI,North,P-017,1,12.49,0,12.49,7.39
ORD-2024-02065,2024-10-15,2024-10-18,First Class,C-023,FL,South,P-005,7,329,0.2,1842.4,477.4
ORD-2025-02066,2025-02-22,2025-02-28,Standard Class,C-016,OH,North,P-010,5,429,0,2145,945
ORD-2024-02067,2024-08-04,2024-08-08,Standard Class,C-040,KY,South,P-016,7,6.99,0.1,44.04,21.64
ORD-2025-02068,2025-03-19,2025-03-22,Second Class,C-018,NC,South,P-004,7,499,0,3493,1323
ORD-2025-02069,2025-02-06,2025-02-11,Standard Class,C-011,TX,South,P-020,3,34.99,0,104.97,62.97
ORD-2025-02070,2025-12-11,2025-12-16,Standard Class,C-003,IL,North,P-019,7,68,0.05,452.2,214.2
ORD-2024-02071,2024-10-20,2024-10-24,First Class,C-009,MA,East,P-019,4,68,0,272,136
ORD-2024-02072,2024-04-24,2024-04-27,First Class,C-019,NV,West,P-004,9,499,0,4491,1701
ORD-2024-02073,2024-08-20,2024-08-26,Second Class,C-038,LA,South,P-014,1,59,0.1,53.1,25.1
ORD-2024-02074,2024-04-05,2024-04-09,Second Class,C-033,TX,South,P-001,2,1299,0.1,2338.2,818.2
ORD-2025-02075,2025-04-14,2025-04-21,Same Day,C-028,WI,North,P-019,8,68,0.2,435.2,163.2
ORD-2025-02076,2025-06-09,2025-06-16,Second Class,C-015,OR,West,P-015,11,289,0.2,2543.2,728.2
ORD-2025-02077,2025-03-11,2025-03-16,Same Day,C-026,IN,North,P-013,8,179,0,1432,672
ORD-2024-02078,2024-10-29,2024-11-05,Second Class,C-021,FL,South,P-015,8,289,0.05,2196.4,876.4
ORD-2025-02079,2025-01-27,2025-02-03,Same Day,C-034,CA,West,P-020,2,34.99,0.1,62.98,34.98
ORD-2024-02080,2024-06-27,2024-07-03,Same Day,C-021,FL,South,P-019,4,68,0.2,217.6,81.6
ORD-2024-02081,2024-11-15,2024-11-21,Second Class,C-008,MI,North,P-014,10,59,0.15,501.5,221.5
ORD-2024-02082,2024-07-05,2024-07-11,Standard Class,C-032,AB,North,P-019,11,68,0.15,635.8,261.8
ORD-2024-02083,2024-11-10,2024-11-14,First Class,C-028,WI,North,P-002,4,999,0,3996,1556
ORD-2024-02084,2024-05-01,2024-05-04,Standard Class,C-001,NY,East,P-013,4,179,0.1,644.4,264.4
ORD-2025-02085,2025-02-20,2025-02-25,Standard Class,C-006,WA,West,P-001,12,1299,0.05,14808.6,5688.6
ORD-2024-02086,2024-07-09,2024-07-10,Same Day,C-038,LA,South,P-015,11,289,0.05,3020.05,1205.05
ORD-2025-02087,2025-11-06,2025-11-12,First Class,C-004,TX,South,P-001,7,1299,0.05,8638.35,3318.35
ORD-2025-02088,2025-08-16,2025-08-17,Standard Class,C-034,CA,West,P-001,1,1299,0.1,1169.1,409.1
ORD-2024-02089,2024-05-20,2024-05-22,Second Class,C-029,TX,South,P-003,8,849,0.1,6112.8,1792.8
ORD-2025-02090,2025-12-18,2025-12-19,First Class,C-009,MA,East,P-013,1,179,0.05,170.05,75.05
ORD-2025-02091,2025-02-11,2025-02-16,First Class,C-027,OH,North,P-016,3,6.99,0.05,19.92,10.32
ORD-2024-02092,2024-04-12,2024-04-16,Standard Class,C-033,TX,South,P-004,8,499,0.05,3792.4,1312.4
ORD-2025-02093,2025-06-12,2025-06-16,First Class,C-005,AZ,West,P-007,3,119,0.1,321.3,129.3
ORD-2025-02094,2025-09-29,2025-10-02,Second Class,C-007,GA,South,P-008,6,89.99,0.2,431.95,203.95
ORD-2024-02095,2024-07-22,2024-07-29,Second Class,C-011,TX,South,P-008,1,89.99,0,89.99,51.99
ORD-2024-02096,2024-05-28,2024-06-03,Same Day,C-004,TX,South,P-014,11,59,0.1,584.1,276.1
ORD-2024-02097,2024-02-12,2024-02-14,Second Class,C-019,NV,West,P-002,12,999,0.05,11388.6,4068.6
ORD-2024-02098,2024-10-26,2024-10-28,Standard Class,C-026,IN,North,P-018,9,8.99,0,80.91,48.51
ORD-2025-02099,2025-10-01,2025-10-02,Standard Class,C-025,TN,South,P-016,12,6.99,0.15,71.3,32.9
ORD-2025-02100,2025-01-24,2025-01-30,First Class,C-026,IN,North,P-012,4,249,0,996,436
ORD-2025-02101,2025-02-07,2025-02-09,Same Day,C-018,NC,South,P-015,12,289,0,3468,1488
ORD-2025-02102,2025-03-10,2025-03-12,Same Day,C-008,MI,North,P-020,11,34.99,0,384.89,230.89
ORD-2025-02103,2025-12-02,2025-12-08,Second Class,C-014,CA,West,P-014,5,59,0.2,236,96
ORD-2025-02104,2025-07-06,2025-07-08,First Class,C-031,BC,North,P-007,4,119,0.1,428.4,172.4
ORD-2025-02105,2025-07-28,2025-08-02,Second Class,C-004,TX,South,P-006,4,49.99,0.1,179.96,95.96
ORD-2024-02106,2024-06-05,2024-06-09,Same Day,C-029,TX,South,P-011,1,559,0.05,531.05,201.05
ORD-2024-02107,2024-09-21,2024-09-28,First Class,C-021,FL,South,P-012,12,249,0.05,2838.6,1158.6
ORD-2024-02108,2024-04-16,2024-04-20,Same Day,C-024,NC,South,P-013,2,179,0,358,168
ORD-2024-02109,2024-12-16,2024-12-23,First Class,C-008,MI,North,P-012,3,249,0.2,597.6,177.6
ORD-2025-02110,2025-03-22,2025-03-26,First Class,C-026,IN,North,P-008,1,89.99,0.1,80.99,42.99
ORD-2025-02111,2025-12-31,2026-01-03,Standard Class,C-020,MO,North,P-014,2,59,0.2,94.4,38.4
ORD-2024-02112,2024-12-16,2024-12-21,Same Day,C-030,MD,East,P-009,5,199,0,995,515
ORD-2025-02113,2025-05-07,2025-05-11,Second Class,C-016,OH,North,P-012,11,249,0.1,2465.1,925.1
ORD-2025-02114,2025-09-21,2025-09-28,Standard Class,C-037,OH,North,P-020,9,34.99,0,314.91,188.91
ORD-2024-02115,2024-11-30,2024-12-01,Second Class,C-015,OR,West,P-005,5,329,0,1645,670
ORD-2024-02116,2024-02-08,2024-02-15,Standard Class,C-012,FL,South,P-013,6,179,0.1,966.6,396.6
ORD-2024-02117,2024-05-21,2024-05-26,Same Day,C-007,GA,South,P-016,12,6.99,0.05,79.69,41.29
ORD-2024-02118,2024-05-24,2024-05-29,First Class,C-011,TX,South,P-012,2,249,0.05,473.1,193.1
ORD-2024-02119,2024-11-03,2024-11-10,Second Class,C-039,OK,Central,P-004,2,499,0.1,898.2,278.2
ORD-2024-02120,2024-10-21,2024-10-24,Standard Class,C-029,TX,South,P-005,8,329,0.05,2500.4,940.4
ORD-2024-02121,2024-09-02,2024-09-08,Standard Class,C-013,ON,North,P-018,12,8.99,0.2,86.3,43.1
ORD-2025-02122,2025-10-18,2025-10-25,Second Class,C-039,OK,Central,P-016,8,6.99,0.1,50.33,24.73
ORD-2025-02123,2025-06-03,2025-06-09,Second Class,C-026,IN,North,P-010,4,429,0,1716,756
ORD-2025-02124,2025-11-04,2025-11-05,Second Class,C-039,OK,Central,P-019,2,68,0.05,129.2,61.2
ORD-2024-02125,2024-03-20,2024-03-26,Same Day,C-015,OR,West,P-020,8,34.99,0,279.92,167.92
ORD-2024-02126,2024-06-13,2024-06-18,First Class,C-026,IN,North,P-003,8,849,0,6792,2472
ORD-2024-02127,2024-09-09,2024-09-12,Second Class,C-039,OK,Central,P-003,1,849,0,849,309
ORD-2025-02128,2025-06-13,2025-06-18,Standard Class,C-009,MA,East,P-012,4,249,0.05,946.2,386.2
ORD-2025-02129,2025-11-16,2025-11-22,Same Day,C-032,AB,North,P-007,4,119,0.15,404.6,148.6
ORD-2025-02130,2025-02-08,2025-02-12,Same Day,C-033,TX,South,P-017,9,12.49,0.05,106.79,60.89
ORD-2024-02131,2024-01-28,2024-02-02,First Class,C-037,OH,North,P-006,1,49.99,0,49.99,28.99
ORD-2025-02132,2025-07-14,2025-07-16,Standard Class,C-012,FL,South,P-006,2,49.99,0.1,89.98,47.98
ORD-2025-02133,2025-07-31,2025-08-04,Standard Class,C-001,NY,East,P-003,5,849,0.2,3396,696
ORD-2025-02134,2025-06-17,2025-06-22,Same Day,C-016,OH,North,P-017,7,12.49,0,87.43,51.73
ORD-2024-02135,2024-04-07,2024-04-12,Second Class,C-029,TX,South,P-013,5,179,0.1,805.5,330.5
ORD-2024-02136,2024-07-02,2024-07-09,Standard Class,C-032,AB,North,P-002,2,999,0,1998,778
ORD-2024-02137,2024-07-30,2024-08-06,First Class,C-012,FL,South,P-020,6,34.99,0.1,188.95,104.95
ORD-2025-02138,2025-04-23,2025-04-24,Second Class,C-023,FL,South,P-001,10,1299,0.15,11041.5,3441.5
ORD-2024-02139,2024-01-04,2024-01-06,Same Day,C-029,TX,South,P-005,10,329,0.15,2796.5,846.5
ORD-2025-02140,2025-11-08,2025-11-14,First Class,C-026,IN,North,P-006,6,49.99,0.2,239.95,113.95
ORD-2024-02141,2024-07-25,2024-08-01,First Class,C-039,OK,Central,P-002,12,999,0,11988,4668
ORD-2024-02142,2024-05-07,2024-05-11,Same Day,C-016,OH,North,P-020,8,34.99,0,279.92,167.92
ORD-2024-02143,2024-02-20,2024-02-22,First Class,C-031,BC,North,P-010,1,429,0.1,386.1,146.1
ORD-2024-02144,2024-11-24,2024-11-25,Same Day,C-038,LA,South,P-012,9,249,0,2241,981
ORD-2024-02145,2024-07-14,2024-07-16,Standard Class,C-036,PA,East,P-013,3,179,0.05,510.15,225.15
ORD-2025-02146,2025-06-28,2025-07-05,Same Day,C-037,OH,North,P-011,3,559,0,1677,687
ORD-2024-02147,2024-01-29,2024-01-30,Second Class,C-022,UT,West,P-007,9,119,0,1071,495
ORD-2024-02148,2024-11-17,2024-11-19,Same Day,C-008,MI,North,P-004,11,499,0,5489,2079
ORD-2025-02149,2025-11-28,2025-12-04,First Class,C-018,NC,South,P-007,12,119,0.1,1285.2,517.2
ORD-2025-02150,2025-06-02,2025-06-09,First Class,C-022,UT,West,P-013,4,179,0.1,644.4,264.4
ORD-2024-02151,2024-01-03,2024-01-10,Same Day,C-020,MO,North,P-016,4,6.99,0,27.96,15.16
ORD-2025-02152,2025-04-17,2025-04-23,First Class,C-036,PA,East,P-018,11,8.99,0.05,93.95,54.35
ORD-2024-02153,2024-07-13,2024-07-17,First Class,C-022,UT,West,P-019,8,68,0,544,272
ORD-2024-02154,2024-06-10,2024-06-11,First Class,C-023,FL,South,P-011,11,559,0.15,5226.65,1596.65
ORD-2025-02155,2025-10-02,2025-10-06,Standard Class,C-014,CA,West,P-003,6,849,0.1,4584.6,1344.6
ORD-2024-02156,2024-12-23,2024-12-25,Same Day,C-028,WI,North,P-004,3,499,0.15,1272.45,342.45
ORD-2024-02157,2024-11-10,2024-11-14,Same Day,C-008,MI,North,P-005,9,329,0.15,2516.85,761.85
ORD-2025-02158,2025-11-21,2025-11-28,Standard Class,C-036,PA,East,P-001,12,1299,0,15588,6468
ORD-2024-02159,2024-12-16,2024-12-17,Second Class,C-010,CO,West,P-019,10,68,0.1,612,272
ORD-2025-02160,2025-12-14,2025-12-19,Same Day,C-017,TN,South,P-015,3,289,0,867,372
ORD-2025-02161,2025-05-24,2025-05-31,Standard Class,C-014,CA,West,P-010,2,429,0.1,772.2,292.2
ORD-2025-02162,2025-02-23,2025-03-01,Standard Class,C-003,IL,North,P-012,11,249,0,2739,1199
ORD-2024-02163,2024-03-16,2024-03-17,First Class,C-008,MI,North,P-012,9,249,0.1,2016.9,756.9
